competition_group,electric_utility,gas_utility,building_type,time,total_stock,ret_er_stock,remaining_stock,rob_stock,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock
refrigeration,test_utility_1,none,multi_family,15,6000.0,1800.0000000000002,3600.0000000000005,600.0,46.731939493589636,58.41492436698706,70.09790924038447,3424.7552268990394,42.75307825336828,53.44134781671035,64.12961738005241,1639.6759565498692,16.703345177325176,20.87918147165647,25.05501776598776,537.3624555850306
refrigeration,test_utility_1,none,multi_family,16,6000.0,1800.0000000000002,3600.0000000000005,600.0,38.9432829113247,48.67910363915588,58.41492436698706,3453.962689082533,35.72066770779888,44.6508346347486,53.581001561698315,1666.0474960957545,13.96600556276697,17.45750695345871,20.949008344150453,547.6274791396239
refrigeration,test_utility_1,none,multi_family,17,6000.0,1800.0,3600.0000000000005,600.0,32.45273575943725,40.56591969929657,48.67910363915588,3478.302240902111,29.82805005431605,37.28506256789506,44.74207508147407,1688.1448122963147,11.6687514512143,14.585939314017875,17.503127176821447,556.2421820579464
refrigeration,test_utility_1,none,multi_family,18,6000.0,1800.0,3600.0000000000005,599.9999999999999,27.043946466197713,33.80493308274715,40.56591969929657,3498.585200751759,24.896448662059363,31.1205608275742,37.34467299308904,1706.6383175172773,9.74382968440991,12.179787105512386,14.615744526614863,563.4606386834628
refrigeration,test_utility_1,none,multi_family,19,6000.0,1800.0,3600.0000000000005,600.0,22.536622055164763,28.17077756895596,33.80493308274715,3515.4876672931327,20.773004203578402,25.966255254472998,31.1595063053676,1722.101234236581,8.132839896272724,10.166049870340904,12.199259844409086,569.5018503889772
refrigeration,test_utility_1,none,single_family,0,50000.0,15000.0,30000.0,5000.0,6000.0,7500.0,9000.0,7500.0,3000.0,3750.0,4500.0,3750.0,1000.0,1250.0,1500.0,1250.0
refrigeration,test_utility_1,none,single_family,1,50000.0,15000.0,30000.0,5000.0,5000.0,6250.0,7500.0,11250.0,2960.0,3700.0,4440.0,3900.0,980.0,1225.0,1470.0,1325.0
refrigeration,test_utility_1,none,single_family,2,50000.0,14999.999999999998,30000.0,5000.0,4166.666666666667,5208.333333333334,6250.0,14375.0,2767.2,3458.9999999999995,4150.799999999999,4623.0,966.9333333333334,1208.6666666666665,1450.3999999999999,1374.0
refrigeration,test_utility_1,none,single_family,3,50000.0,14999.999999999998,30000.000000000004,5000.0,3472.2222222222226,4340.277777777778,5208.333333333334,16979.166666666668,2502.3484444444443,3127.9355555555553,3753.522666666666,5616.193333333333,903.9519999999999,1129.9399999999998,1355.9279999999997,1610.1799999999998
refrigeration,test_utility_1,none,single_family,4,50000.0,14999.999999999998,30000.0,4999.999999999999,2893.518518518519,3616.8981481481487,4340.277777777778,19149.305555555555,2213.571354074074,2766.964192592592,3320.3570311111107,6699.107422222221,817.4338251851851,1021.7922814814813,1226.1507377777775,1934.6231555555553
refrigeration,test_utility_1,none,single_family,5,50000.0,14999.999999999996,30000.0,4999.999999999999,2411.2654320987663,3014.0817901234573,3616.8981481481487,20957.754629629628,1928.453037748148,2410.5662971851852,2892.6795566222218,7768.301108444442,723.0999756641975,903.8749695802468,1084.649963496296,2288.3750912592586
refrigeration,test_utility_1,none,single_family,6,49999.99999999999,14999.999999999996,30000.0,4999.999999999998,2009.3878600823052,2511.734825102881,3014.0817901234573,22464.79552469136,1661.800223345251,2077.2502791815637,2492.7003350178766,8768.249162455306,629.961325664395,787.4516570804938,944.9419884965924,2637.6450287585176
refrigeration,test_utility_1,none,single_family,7,50000.0,14999.999999999998,30000.000000000004,4999.999999999998,1674.4898834019211,2093.112354252401,2511.734825102881,23720.6629372428,1420.6074559326148,1775.7593199157682,2130.9111838989224,9672.722040252693,542.8547396261152,678.568424532644,814.282109439173,2964.2947264020663
refrigeration,test_utility_1,none,single_family,8,50000.0,15000.0,30000.000000000004,5000.0,1395.4082361682676,1744.2602952103343,2093.112354252401,24767.219114369,1207.2118517762951,1509.0148147203686,1810.817777664443,10472.955555838893,464.0651022713208,580.081377839151,696.0976534069814,3259.7558664825465
refrigeration,test_utility_1,none,single_family,9,50000.0,15000.0,30000.000000000004,5000.0,1162.8401968068897,1453.550246008612,1744.2602952103343,25639.349261974166,1021.2797825218906,1276.5997281523632,1531.919673782836,11170.20081554291,394.35587158025635,492.9448394753204,591.5338073703847,3521.1654815740385
refrigeration,test_utility_1,none,single_family,10,50000.0,15000.0,30000.000000000004,5000.0,969.0334973390748,1211.2918716738434,1453.550246008612,26366.124384978473,861.0428240487835,1076.3035300609793,1291.5642360731752,11771.089409817061,333.61806229048426,417.0225778631053,500.4270934357264,3748.932266410684
refrigeration,test_utility_1,none,single_family,11,50000.0,15000.0,30000.000000000004,4999.999999999999,807.527914449229,1009.4098930615362,1211.2918716738434,26971.770320815394,724.0535612683843,905.0669515854803,1086.0803419025763,12284.799145243558,281.2739891892693,351.59248648658655,421.9109837839038,3945.2225405402396
refrigeration,test_utility_1,none,single_family,12,50000.0,14999.999999999998,30000.000000000004,4999.999999999999,672.9399287076909,841.1749108846135,1009.4098930615362,27476.475267346163,607.6363124368825,759.5453905461031,911.4544686553237,12721.36382836169,236.5241633476722,295.6552041845902,354.78624502150825,4113.034387446229
refrigeration,test_utility_1,none,single_family,13,50000.0,15000.0,30000.000000000004,4999.999999999999,560.7832739230757,700.9790924038446,841.1749108846135,27897.06272278847,509.1457122433784,636.4321403042229,763.7185683650674,13090.70357908733,198.4945287293816,248.118160911727,297.74179309407236,4255.645517264818
refrigeration,test_utility_1,none,single_family,14,50000.0,15000.0,30000.000000000004,5000.0,467.31939493589647,584.1492436698705,700.9790924038446,28247.552268990392,426.10574431951983,532.6321803993997,639.1586164792797,13402.103458801801,166.32093266617028,207.9011658327128,249.48139899925536,4376.296502501861
refrigeration,test_utility_1,none,single_family,15,50000.0,15000.0,30000.000000000004,5000.0,389.43282911324707,486.7910363915588,584.1492436698705,28539.626890825326,356.27565211140234,445.34456513925284,534.4134781671034,13663.966304582242,139.19454314437647,173.99317893047055,208.7918147165647,4478.020463208588
refrigeration,test_utility_1,none,single_family,16,50000.0,15000.0,30000.000000000004,5000.0,324.5273575943726,405.6591969929657,486.7910363915588,28783.022409021105,297.672230898324,372.09028862290495,446.508346347486,13883.729134131285,116.38337968972476,145.47922461215592,174.57506953458713,4563.562326163532
refrigeration,test_utility_1,none,single_family,17,50000.0,15000.0,30000.0,5000.0,270.4394646619772,338.0493308274714,405.6591969929657,28985.852007517587,248.56708378596713,310.7088547324588,372.8506256789506,14067.873435802623,97.23959542678585,121.54949428348228,145.85939314017875,4635.351517149553
refrigeration,test_utility_1,none,single_family,18,50000.0,15000.0,30000.000000000004,5000.0,225.36622055164767,281.7077756895595,338.0493308274714,29154.876672931325,207.4704055171614,259.33800689645165,311.205608275742,14221.985979310644,81.19858070341593,101.49822587926987,121.79787105512386,4695.50532236219
refrigeration,test_utility_1,none,single_family,19,50000.0,14999.999999999998,30000.000000000004,4999.999999999999,187.80518379303973,234.75647974129961,281.7077756895595,29295.730560776105,173.10836836315337,216.38546045394165,259.66255254473,14350.843618638173,67.77366580227272,84.71708225284087,101.66049870340905,4745.8487532414765
refrigeration,test_utility_1,none,multi_family_li,0,3000.0,900.0,1800.0,300.0,360.0,450.0,540.0,450.0,180.0,225.0,270.0,225.0,60.0,75.0,90.0,75.0
refrigeration,test_utility_1,none,multi_family_li,1,3000.0,900.0,1800.0,300.0,300.0,375.0,450.0,675.0,177.6,222.0,266.4,234.0,58.8,73.5,88.2,79.5
refrigeration,test_utility_1,none,multi_family_li,2,3000.0,900.0,1800.0,300.0,250.0,312.5,375.0,862.5,166.03199999999998,207.54,249.048,277.38,58.016,72.52,87.024,82.44
refrigeration,test_utility_1,none,multi_family_li,3,3000.0,899.9999999999999,1800.0,299.99999999999994,208.33333333333334,260.4166666666667,312.5,1018.75,150.14090666666664,187.67613333333333,225.21135999999998,336.97159999999997,54.23711999999999,67.79639999999999,81.35567999999999,96.6108
refrigeration,test_utility_1,none,multi_family_li,4,3000.0,899.9999999999998,1800.0,299.99999999999994,173.61111111111111,217.0138888888889,260.4166666666667,1148.9583333333333,132.81428124444443,166.01785155555555,199.22142186666662,401.94644533333326,49.0460295111111,61.30753688888888,73.56904426666665,116.07738933333331
refrigeration,test_utility_1,none,multi_family_li,5,3000.0,899.9999999999998,1800.0,299.99999999999994,144.67592592592592,180.84490740740745,217.0138888888889,1257.4652777777776,115.70718226488887,144.6339778311111,173.5607733973333,466.09806650666656,43.38599853985185,54.23249817481481,65.07899780977776,137.3025054755555
refrigeration,test_utility_1,none,multi_family_li,6,2999.9999999999995,899.9999999999998,1800.0,299.9999999999999,120.56327160493828,150.7040895061729,180.84490740740745,1347.8877314814813,99.70801340071503,124.63501675089383,149.56202010107256,526.0949497473184,37.797679539863694,47.24709942482963,56.696519309795534,158.25870172551106
refrigeration,test_utility_1,none,multi_family_li,7,3000.0,899.9999999999998,1800.0,299.99999999999994,100.46939300411523,125.58674125514408,150.7040895061729,1423.2397762345677,85.23644735595687,106.54555919494611,127.8546710339353,580.3633224151615,32.57128437756691,40.714105471958646,48.85692656635037,177.857683584124
refrigeration,test_utility_1,none,multi_family_li,8,3000.0,899.9999999999998,1800.0,299.99999999999994,83.72449417009604,104.65561771262007,125.58674125514408,1486.0331468621398,72.4327111065777,90.54088888322212,108.64906665986653,628.3773333503334,27.843906136279244,34.80488267034906,41.76585920441886,195.58535198895277
refrigeration,test_utility_1,none,multi_family_li,9,3000.0,899.9999999999998,1800.0000000000002,299.9999999999999,69.77041180841337,87.21301476051673,104.65561771262007,1538.36095571845,61.27678695131343,76.5959836891418,91.91518042697015,670.2120489325744,23.66135229481538,29.576690368519227,35.49202844222307,211.26992889444222
refrigeration,test_utility_1,none,multi_family_li,10,3000.0,899.9999999999998,1800.0000000000002,299.9999999999999,58.14200984034448,72.6775123004306,87.21301476051673,1581.9674630987083,51.662569442927,64.57821180365876,77.49385416439051,706.2653645890235,20.017083737429054,25.02135467178632,30.02562560614358,224.93593598464093
refrigeration,test_utility_1,none,multi_family_li,11,3000.0,899.9999999999998,1800.0000000000002,299.99999999999994,48.45167486695373,60.56459358369217,72.6775123004306,1618.3062192489238,43.443213676103056,54.30401709512882,65.16482051415458,737.0879487146134,16.876439351356154,21.095549189195193,25.31465902703423,236.71335243241435
refrigeration,test_utility_1,none,multi_family_li,12,3000.0,899.9999999999999,1800.0000000000005,299.99999999999994,40.376395722461446,50.47049465307681,60.56459358369217,1648.58851604077,36.45817874621295,45.57272343276618,54.68726811931943,763.2818297017013,14.19144980086033,17.73931225107541,21.287174701290496,246.7820632467737
refrigeration,test_utility_1,none,multi_family_li,13,3000.0000000000005,900.0,1800.0000000000005,299.99999999999994,33.64699643538454,42.05874554423068,50.47049465307681,1673.8237633673084,30.548742734602705,38.18592841825337,45.82311410190405,785.4422147452399,11.909671723762898,14.887089654703619,17.864507585644347,255.33873103588908
refrigeration,test_utility_1,none,multi_family_li,14,3000.0000000000005,900.0000000000001,1800.0000000000005,300.0,28.039163696153782,35.048954620192234,42.05874554423068,1694.8531361394237,25.56634465917119,31.957930823963984,38.349516988756776,804.1262075281081,9.979255959970217,12.474069949962768,14.968883939955322,262.5777901501117
refrigeration,test_utility_1,none,multi_family_li,15,3000.0,900.0000000000001,1800.0000000000002,300.0,23.365969746794818,29.20746218349353,35.048954620192234,1712.3776134495197,21.37653912668414,26.720673908355174,32.064808690026204,819.8379782749346,8.351672588662588,10.439590735828235,12.52750888299388,268.6812277925153
refrigeration,test_utility_1,none,multi_family_li,16,3000.0,900.0000000000001,1800.0000000000002,300.0,19.47164145566235,24.33955181957794,29.20746218349353,1726.9813445412665,17.86033385389944,22.3254173173743,26.790500780849158,833.0237480478772,6.983002781383485,8.728753476729356,10.474504172075227,273.81373956981196
refrigeration,test_utility_1,none,multi_family_li,17,3000.0,900.0,1800.0000000000002,300.0,16.226367879718627,20.282959849648286,24.33955181957794,1739.1511204510555,14.914025027158026,18.64253128394753,22.371037540737035,844.0724061481574,5.83437572560715,7.292969657008937,8.751563588410724,278.1210910289732
refrigeration,test_utility_1,none,multi_family_li,18,3000.0,900.0,1800.0000000000002,299.99999999999994,13.521973233098857,16.902466541373574,20.282959849648286,1749.2926003758796,12.448224331029682,15.5602804137871,18.67233649654452,853.3191587586387,4.871914842204955,6.089893552756193,7.307872263307432,281.7303193417314
refrigeration,test_utility_1,none,multi_family_li,19,3000.0,900.0,1800.0000000000002,300.0,11.268311027582381,14.08538878447798,16.902466541373574,1757.7438336465664,10.386502101789201,12.983127627236499,15.5797531526838,861.0506171182905,4.066419948136362,5.083024935170452,6.099629922204543,284.7509251944886
refrigeration,test_utility_1,none,single_family_li,0,25000.0,7500.0,15000.0,2500.0,3000.0,3750.0,4500.0,3750.0,1500.0,1875.0,2250.0,1875.0,500.0,625.0,750.0,625.0
refrigeration,test_utility_1,none,single_family_li,1,25000.0,7500.0,15000.0,2500.0,2500.0,3125.0,3750.0,5625.0,1480.0,1850.0,2220.0,1950.0,490.0,612.5,735.0,662.5
refrigeration,test_utility_1,none,single_family_li,2,25000.0,7499.999999999999,15000.0,2500.0,2083.3333333333335,2604.166666666667,3125.0,7187.5,1383.6,1729.4999999999998,2075.3999999999996,2311.5,483.4666666666667,604.3333333333333,725.1999999999999,687.0
refrigeration,test_utility_1,none,single_family_li,3,25000.0,7499.999999999999,15000.000000000002,2500.0,1736.1111111111113,2170.138888888889,2604.166666666667,8489.583333333334,1251.1742222222222,1563.9677777777777,1876.761333333333,2808.0966666666664,451.97599999999994,564.9699999999999,677.9639999999998,805.0899999999999
refrigeration,test_utility_1,none,single_family_li,4,25000.0,7499.999999999999,15000.0,2499.9999999999995,1446.7592592592596,1808.4490740740744,2170.138888888889,9574.652777777777,1106.785677037037,1383.482096296296,1660.1785155555554,3349.5537111111107,408.71691259259256,510.89614074074063,613.0753688888888,967.3115777777776
refrigeration,test_utility_1,none,single_family_li,5,25000.0,7499.999999999998,15000.0,2499.9999999999995,1205.6327160493831,1507.0408950617286,1808.4490740740744,10478.877314814814,964.226518874074,1205.2831485925926,1446.3397783111109,3884.150554222221,361.54998783209874,451.9374847901234,542.324981748148,1144.1875456296293
refrigeration,test_utility_1,none,single_family_li,6,24999.999999999996,7499.999999999998,15000.0,2499.999999999999,1004.6939300411526,1255.8674125514406,1507.0408950617286,11232.39776234568,830.9001116726255,1038.6251395907818,1246.3501675089383,4384.124581227653,314.9806628321975,393.7258285402469,472.4709942482962,1318.8225143792588
