competition_group,electric_utility,gas_utility,building_type,time,total_stock,ret_er_stock,remaining_stock,rob_stock,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock
refrigeration,test_utility_1,none,multi_family,10,6040.0,1797.060431670096,3643.3191368344515,599.6204314954529,114.37127483816293,159.64903606218672,3209.6497898719153,159.64903606218672,94.5322417369911,126.63455445030813,1440.7525134225862,135.14112206021048,37.07884352608988,48.93551537924564,460.91729434411894,52.68877824599834
refrigeration,test_utility_1,none,multi_family,11,6044.000000000001,1798.2601439191392,3645.71971219083,600.0201438900319,95.15210734307875,136.15464041506038,3278.2583240176305,136.15464041506038,78.18863133639235,106.66104133998275,1498.2010414483743,115.20942979438966,30.828980558099147,41.29822952886168,482.82053111758984,45.072402685481286
refrigeration,test_utility_1,none,multi_family,12,6048.000000000001,1799.4600479778974,3648.1199040490574,600.4200479730464,79.16265179723916,116.60841142375816,3335.7404294043017,116.60841142375816,64.33075280706255,89.72424157172294,1547.1051398620075,98.2999137371044,25.499009017144292,34.78447964135589,501.5642647369859,38.57229457756029
refrigeration,test_utility_1,none,multi_family,13,6052.000000000001,1800.660015993441,3650.5199680139276,600.8200159926324,65.86015212248262,100.34685600814588,3383.9661038751533,100.34685600814588,52.631551816115014,75.4250333735461,1588.5849233331135,84.01850747066645,20.97967755309237,29.261054390519355,517.5215137958668,33.05777025315388
refrigeration,test_utility_1,none,multi_family,14,6056.000000000001,1801.8600053312819,3652.919989337572,601.2200053311469,54.7930653743295,86.81798473737727,3424.490954488488,86.81798473737727,42.78740512734529,63.392699675001886,1623.6821092822838,71.99779124665095,17.16432914049599,24.597794546883303,531.0575625127976,28.4003191309701
refrigeration,test_utility_1,none,multi_family,15,6060.000000000002,1803.0600017771164,3655.319996445791,601.620001777094,45.58573245462316,75.56257251625006,3458.6091189586678,75.56257251625006,34.52514808799339,53.29360187409731,1653.3349746926017,61.90627712242415,13.95394769034979,20.673803718227802,542.5121302283394,24.480120140176965
refrigeration,test_utility_1,none,multi_family,16,6064.000000000002,1804.2600005923762,3657.7199988152533,602.0200005923722,37.925625138114,66.19856869124891,3487.3972362946415,66.19856869124891,27.604107835836793,44.83371947299539,1678.3708259265868,53.451347356957186,11.259449917737614,17.38027711591263,552.1912036935611,21.18906986516078
refrigeration,test_utility_1,none,multi_family,17,6068.000000000002,1805.4600001974595,3660.1199996050836,602.4200001974586,31.55273641192604,58.40812725314762,3511.7510086868624,58.40812725314762,21.815307666911437,37.7577127671381,1699.5084025755773,46.378577187832626,9.002348474314203,14.62132985770942,560.3645809741665,18.431740891268525
refrigeration,test_utility_1,none,multi_family,18,6072.000000000002,1806.6600000658202,3662.5199998683615,602.8200000658198,26.250753904338584,51.926816780180815,3532.4156124036617,51.926816780180815,16.97918290766522,31.84615364071143,1717.3655282504308,40.46913526701263,7.114492533419401,12.31369136123809,567.2666551534279,16.12516101773437
refrigeration,test_utility_1,none,multi_family,19,6076.000000000002,1807.8600000219403,3664.9199999561215,603.2200000219399,21.839716723534593,46.53464377823446,3550.010995676118,46.53464377823446,12.942622585580605,26.91192417398089,1732.4691603475062,35.53629291487249,5.537322938899493,10.385802310358503,573.0989092256891,14.197965546992855
refrigeration,test_utility_1,none,single_family,0,50000.0,15000.0,30000.0,5000.0,6000.0,7500.0,9000.0,7500.0,3000.0,3750.0,4500.0,3750.0,1000.0,1250.0,1500.0,1250.0
refrigeration,test_utility_1,none,single_family,1,50004.0,14993.0,30009.999999999996,5001.0,4999.0,6252.083333333333,12506.833333333334,6252.083333333333,2956.908,3696.76,4639.572,3699.76,979.804,1224.755,1570.686,1225.755
refrigeration,test_utility_1,none,single_family,2,50008.0,14990.0,30019.333333333332,4998.666666666666,4165.000425793458,5212.361087970162,15429.610731599552,5212.361087970162,2761.9601133986794,3454.0388378208972,5315.002603037941,3458.9984457424816,965.7300051490696,1207.3666322506058,1616.2235931078947,1209.3464361590964
refrigeration,test_utility_1,none,single_family,3,50012.0,14989.555555555553,30024.777777777777,4997.666666666666,3470.139863196621,4346.099274178193,17862.43936622477,4346.099274178193,2495.647500804653,3122.2403386919973,6243.187748395753,3128.4799676631505,902.0597352705333,1128.0935392744796,1836.800038503336,1130.7133536183171
refrigeration,test_utility_1,none,single_family,4,50015.99999999999,14990.166666666664,30028.31481481481,4997.518518518518,2891.205215554389,3624.3588205441256,19888.39195817217,3624.3588205441256,2205.9044916618604,2761.1606198161676,7254.865193243534,2768.236361945103,815.081687683301,1019.7277154700041,2139.943529037772,1022.765586327441
refrigeration,test_utility_1,none,single_family,5,50019.999999999985,14991.16358024691,30031.11419753086,4997.722222222221,2408.856150995754,3023.028715492275,21576.20061555056,3023.028715492275,1920.1738116910515,2405.036412453264,8253.295050135272,2412.658305967324,720.4512536427038,901.7986216423901,2470.3627787843543,905.1095681527731
refrigeration,test_utility_1,none,single_family,6,50023.999999999985,14992.294753086415,30033.650720164605,4998.05452674897,2006.9789660618762,2522.020488349234,22982.63077740426,2522.020488349234,1653.1583686485321,2072.21353015581,9186.730683004656,2080.192171277416,627.1312531837624,785.4880064040113,2796.4579404664887,788.9773266947074
refrigeration,test_utility_1,none,single_family,7,50027.999999999985,14993.471622085044,30036.096793552806,4998.431584362138,1672.148265947187,2104.5971022065496,24154.75432319252,2104.5971022065496,1411.7770587632046,1771.32809566535,10030.826702301352,1779.5397653551372,539.9236719022164,676.787632319725,3101.326813259873,680.3934668803239
refrigeration,test_utility_1,none,single_family,8,50031.999999999985,14994.663880315496,30038.51224565614,4998.823874028348,1393.1784615307358,1756.8138187096058,25131.706146706194,1756.8138187096058,1198.3122055477584,1505.2322995466739,10777.523191016226,1513.5961842048378,461.08822960052015,578.5180674259614,3377.0175675399255,582.2000094619407
refrigeration,test_utility_1,none,single_family,9,50035.999999999985,14995.861294486353,30040.917412075134,4999.221293438497,1160.750093916067,1467.0523480672045,25946.062622024656,1467.0523480672045,1012.3907378551238,1273.4655433536225,11428.076157953148,1281.9288553244583,391.3703362207024,491.6108410116368,3620.89761950778,495.34249669837874
refrigeration,test_utility_1,none,single_family,10,50039.999999999985,14997.06043167009,30043.319136834445,4999.620431495451,967.098501204874,1225.6327192573767,26624.955197114818,1225.6327192573767,852.2160332620914,1073.790970024927,11988.734200110688,1082.3192282723826,330.64814658304215,415.9155214510647,3833.377113188793,419.67965027255076
refrigeration,test_utility_1,none,single_family,11,50043.999999999985,14998.260143919131,30045.71971219082,5000.020143890029,805.7544262727408,1024.4899035234037,27190.985478871273,1024.4899035234037,715.3206827572757,903.1344540224551,12468.099871697044,911.7051354423572,278.3348818379966,350.7015487805073,4016.4968240856006,354.4868891859247
refrigeration,test_utility_1,none,single_family,12,50047.999999999985,14999.460047977893,30048.119904049046,5000.420047973044,671.3278999134728,856.9043879738936,27662.983228187786,856.9043879738936,599.0149751957136,758.1440668186477,12875.558546704151,766.7424592593788,233.6246833280791,294.96491001822307,4173.06634869416,298.76410593258186
refrigeration,test_utility_1,none,single_family,13,50051.99999999998,15000.660015993435,30050.519968013912,5000.82001599263,559.3281795306503,717.277698551939,28056.636391379387,717.277698551939,500.6438362652605,635.5106258215524,13220.378434640283,644.1271192663388,195.6390881767449,247.6108612986655,4306.15095880311,251.4191077141092
refrigeration,test_utility_1,none,single_family,14,50055.99999999997,15001.860005331273,30052.91998933756,5001.220005331144,466.0137280904173,600.945373296692,28385.015514653758,600.945373296692,417.7246575043388,532.1396724511518,13511.227685764548,540.7679896112347,163.51094588850478,207.5586195676652,4418.777662034815,211.37277784015942
refrigeration,test_utility_1,none,single_family,15,50059.99999999997,15003.060001777107,30055.319996445774,5001.620001777091,388.26722160890904,504.0211379281465,28659.010498980573,504.0211379281465,348.01232809833095,445.2326438155205,13755.946345514298,453.8686843489578,136.42943349084385,173.79753085262814,4513.777486622193,177.61555081142652
refrigeration,test_utility_1,none,single_family,16,50063.99999999996,15004.260000592365,30057.71999881523,5002.020000592368,323.49140957430114,423.2670781598581,28887.694432921217,423.2670781598581,289.52088592541145,372.3139287518723,13961.470171610878,380.95501430420387,113.66129501071732,145.41358104652787,4593.711001020576,149.23412351454695
refrigeration,test_utility_1,none,single_family,17,50067.99999999997,15005.460000197449,30060.119999605064,5002.420000197455,269.52234933447374,355.985471613317,29078.626707043957,355.985471613317,240.52030697256686,311.22690730955173,14133.841497542971,319.8712883723584,94.55791274152634,121.5982324551336,4660.843432322536,125.42042267825946
refrigeration,test_utility_1,none,single_family,18,50071.999999999956,15006.660000065807,30062.51999986834,5002.820000065815,224.5571158903714,299.9286657862899,29238.105552405388,299.9286657862899,199.51995014783736,260.11333934286,14278.26683744265,268.7598731324598,78.55425866879547,101.6471302952073,4717.148214220151,105.4703968816615
refrigeration,test_utility_1,none,single_family,19,50075.999999999956,15007.860000021927,30064.919999956095,5003.220000021935,187.09357211233348,253.2239913886246,29371.37844506651,253.2239913886246,165.24569744405636,217.38488376862216,14399.196594993675,226.0328238155733,65.16348752999006,84.95337098918303,4764.325800798477,88.7773407042854
refrigeration,test_utility_1,none,multi_family_li,0,3000.0,900.0,1800.0,300.0,360.0,450.0,540.0,450.0,180.0,225.0,270.0,225.0,60.0,75.0,90.0,75.0
refrigeration,test_utility_1,none,multi_family_li,1,3004.0,893.0,1809.9999999999998,301.0,299.0,377.0833333333333,756.8333333333334,377.0833333333333,174.50799999999998,218.76,277.972,221.76,58.604,73.255,94.88600000000001,74.255
refrigeration,test_utility_1,none,multi_family_li,2,3008.0,890.0,1819.3333333333335,298.6666666666667,248.34039548022602,316.5273939654466,937.938149922214,316.5273939654466,160.79724931995537,202.58222683017462,319.0848522036418,207.53567164622817,56.81443732736095,71.2215274356103,97.43246674132139,73.19823516237402
refrigeration,test_utility_1,none,multi_family_li,3,3012.0,889.5555555555554,1824.7777777777776,297.66666666666663,206.26611247283617,266.2340785711701,1086.0435081626013,266.2340785711701,143.45424584322333,181.98888902982023,375.89810998569544,188.21431069681643,52.350043799200144,65.95379269453092,110.79636652679312,68.56646364614242
refrigeration,test_utility_1,none,multi_family_li,4,3016.0,890.1666666666665,1828.3148148148148,297.5185185185185,171.32123674031808,224.46297531094422,1208.0676274526081,224.46297531094422,125.17277375987452,160.22579599178496,437.4886258351589,167.27947107984812,46.70368053257629,59.24921136887155,129.28963588724716,62.275990729823484
refrigeration,test_utility_1,none,multi_family_li,5,3019.9999999999995,891.1635802469133,1831.1141975308642,297.7222222222222,142.2973225070671,189.76953351750186,1309.2778079887933,189.76953351750186,107.46455605902739,139.11674301746802,497.8725298406531,146.70975132976483,40.75196787301603,52.164031318915676,149.34575669646588,55.460466333824556
refrigeration,test_utility_1,none,multi_family_li,6,3023.9999999999995,892.2947530864194,1833.650720164609,298.0545267489711,118.1909579653132,160.95431005937283,1393.55114208055,160.95431005937283,91.11306352237837,119.60914788349153,554.0191772189345,127.5533644616151,34.986911058436675,45.29181800200327,169.0119468951545,48.76385079337665
refrigeration,test_utility_1,none,multi_family_li,7,3027.999999999999,893.4716220850477,1836.0967935528117,298.43158436213986,98.1688486152073,137.02121919361136,1463.8855065503817,137.02121919361136,76.46174716206743,102.12064368247093,604.5956577373937,110.29357350311572,29.663532021176035,38.940955897022334,187.29975486589714,42.52734157804432
refrigeration,test_utility_1,none,multi_family_li,8,3031.999999999999,894.6638803155003,1838.5122456561496,298.8238740283492,81.538934712365,117.14300313836142,1522.6873046670619,117.14300313836142,63.595835894517414,86.7577223070807,649.2307183039826,95.07960380991963,24.893637377720122,33.24739973862324,203.77457787026668,36.908259041739186
refrigeration,test_utility_1,none,multi_family_li,9,3035.999999999999,895.8612944863585,1840.9174120751406,299.2212934385001,67.72643991535129,100.63260013809007,1571.9257718836093,100.63260013809007,52.45588737537742,73.45233229813273,688.0818457064687,81.87122910637956,20.704977899969773,28.24582298122888,218.3153039363436,31.95518862095784
refrigeration,test_utility_1,none,multi_family_li,10,3039.999999999999,897.0604316700956,1843.3191368344508,299.62043149545275,56.25399002665358,86.91937877732518,1613.2263892531469,86.91937877732518,42.90773873880827,62.04605680965149,721.5784855374587,70.52815058417713,17.07820736602539,23.91407762352604,230.97310551909231,27.655040986809038
refrigeration,test_utility_1,none,multi_family_li,11,3043.999999999999,898.2601439191388,1845.7197121908284,300.0201438900318,46.725104490631594,75.5294042912693,1647.9357991176582,75.5294042912693,34.784749806326325,52.340974914025765,750.2701744658596,60.864244732927155,13.969653125984129,20.200595905138822,241.88774797730198,23.96214688160689
refrigeration,test_utility_1,none,multi_family_li,12,3047.999999999999,899.4600479778973,1848.1199040490558,300.4200479730463,38.81048681294905,66.069050699657,1677.1713158367927,66.069050699657,27.912566976198494,44.129501256389204,774.7383717109789,52.6796080343307,11.325068178391076,17.040947907493422,251.23811470895862,20.815917178203136
refrigeration,test_utility_1,none,multi_family_li,13,3051.9999999999995,900.6600159934409,1850.5199680139262,300.8200159926325,32.23663885932799,58.211390840018744,1701.8605474745607,58.211390840018744,22.12297110950758,37.21109414620754,795.5472499207231,45.77870081700265,9.087693282647567,14.367556107478222,259.21349131943003,18.151275283076618
refrigeration,test_utility_1,none,multi_family_li,14,3055.9999999999995,901.8600053312815,1852.919989337571,301.220005331147,26.776404949915406,51.684893203822604,1722.7737979800104,51.684893203822604,17.26100370198155,31.400874748513203,813.218225560247,39.97990132053975,7.202765424759745,12.115135033494564,265.99754066210176,15.904564210790884
